2026-05-31 12:27:19.591  ٢٩٨٦-٣٦٨٤  SGM:GameManager         system_server                        D  identifyGamePackage. com.altayebat.app, mCurrentUserId: 0, callingMethodInfo: com.samsung.android.game.SemGameManager.isGamePackage(SemGameManager.java:106)
2026-05-31 12:27:19.591  ٢٩٨٦-٣٦٨٤  SGM:SemGameManager      system_server                        D  isGamePackage(), pkgName=com.altayebat.app, ret=false
2026-05-31 12:27:20.667 ١٢١٩٣-١٢١٩٣ VRI[MainAc...ty]@ed0474 com.altayebat.app                    I  ViewPostIme pointer 0
2026-05-31 12:27:20.668 ١٢١٩٣-١٢١٩٣ VRI[MainAc...ty]@ed0474 com.altayebat.app                    I  call setFrameRateCategory for touch hint category=high hint, reason=touch, vri=VRI[MainActivity]@ed0474
2026-05-31 12:27:20.672  ١٨٤٤-١٨٤٤  SurfaceFlinger          surfaceflinger                       I  [com.altayebat.app/com.altayebat.app.MainActivity$_12193#45364] setFrameRateCategory: HighHint
2026-05-31 12:27:20.717 ١٢١٩٣-١٢١٩٣ VRI[MainAc...ty]@ed0474 com.altayebat.app                    I  ViewPostIme pointer 1
2026-05-31 12:27:20.980 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:20.988 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.007 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.014 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.030 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.039 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.047 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.055 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.064 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.080 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.089 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.097 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.106 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.114 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.122 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.131 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.139 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.154 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.163 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.172 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.181 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.190 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
2026-05-31 12:27:21.197 ١٢١٩٣-١٢١٩٣ View                    com.altayebat.app                    I  setRequestedFrameRate frameRate=-4.0, this=com.getcapacitor.CapacitorWebView{ea1d578 VFEDHVC.. .F...... 0,85-1080,2205 #7f0800ce app:id/webview aid=1073741824}, caller=android.view.ViewGroup.setRequestedFrameRate:9952 WV.yf.p:1 WV.xg.h:117 WV.xg.onDraw:7 com.android.webview.chromium.WebViewChromium.onDraw:19 
